id,year,title,authors,venue,category,publication_type,doi,arxiv_id,url,open_pdf_url,citation_count,source,source_query,status,notes,abbreviation,paper_label,paper_url,code_weights_label,code_weights_url,awesome_section
source_model_satlas_5fe0ff76bf,unknown,Satlas,,ai-boost/awesome-ai-for-science,foundation_models,source_link,,,https://github.com/allenai/satlas,,,source_repo_link_audit,https://github.com/ai-boost/awesome-ai-for-science,candidate_model,"Source-derived model from ai-boost/awesome-ai-for-science README section 'Remote Sensing & Geospatial AI'. - Satlas - Allen Institute for AI's global geospatial foundation model for satellite imagery analysis, enabling large-scale mapping of buildings, wind turbines, trees, and land cover from Sentinel-2 data with open-source weights and inference tools (2024)",Satlas,,,code,https://github.com/allenai/satlas,Remote Sensing & Geospatial AI
source_model_bioclip-cvpr-2024_3e0cdf0258,unknown,BioCLIP (CVPR 2024),,ai-boost/awesome-ai-for-science,foundation_models,source_link,,,https://github.com/Imageomics/bioclip,,,source_repo_link_audit,https://github.com/ai-boost/awesome-ai-for-science,candidate_model,"Source-derived model from ai-boost/awesome-ai-for-science README section 'Ecological Modeling'. - BioCLIP (CVPR 2024) - Vision foundation model for the tree of life, pretrained on diverse biological imagery across taxa for zero-shot species identification, trait extraction, and biodiversity research (Ohio State University Imageomics Institute)",BioCLIP (CVPR 2024),,,code,https://github.com/Imageomics/bioclip,Ecological Modeling
source_model_agentsociety_f3a39c5166,unknown,AgentSociety,,ai-boost/awesome-ai-for-science,foundation_models,source_link,,,https://github.com/tsinghua-fib-lab/AgentSociety,,,source_repo_link_audit,https://github.com/ai-boost/awesome-ai-for-science,candidate_model,"Source-derived model from ai-boost/awesome-ai-for-science README section 'Social Science Research & Simulation'. - AgentSociety - Modern LLM-native agent simulation platform for social science research and experimental design, providing a flexible framework for creating and managing intelligent agents in simulated environments (Tsinghua FIB Lab, 984+ stars, 2025)",AgentSociety,,,code,https://github.com/tsinghua-fib-lab/AgentSociety,Social Science Research & Simulation
source_model_awesome-agent-skills-for-empirical-research_d41a994ea7,unknown,Awesome Agent Skills for Empirical Research,,ai-boost/awesome-ai-for-science,foundation_models,source_link,,,https://github.com/brycewang-stanford/Awesome-Agent-Skills-for-Empirical-Research,,,source_repo_link_audit,https://github.com/ai-boost/awesome-ai-for-science,candidate_model,"Source-derived model from ai-boost/awesome-ai-for-science README section 'Social Science Research & Simulation'. - Awesome Agent Skills for Empirical Research - Curated collection of 23,000+ agent skills for empirical research across 8 social science disciplines, enabling reproducible social science research with AI agents (Stanford REAP & CoPaper.AI, 1.1K+ stars, 2026)",,,,code,https://github.com/brycewang-stanford/Awesome-Agent-Skills-for-Empirical-Research,Social Science Research & Simulation
source_model_intern-s1_09fe17f09d,unknown,Intern-S1,,ai-boost/awesome-ai-for-science,foundation_models,source_link,,,https://github.com/InternLM/Intern-S1,,,source_repo_link_audit,https://github.com/ai-boost/awesome-ai-for-science,candidate_model,"Source-derived model from ai-boost/awesome-ai-for-science README section 'General Science Models'. - Intern-S1 - Open-source scientific multimodal foundation model built on a 235B MoE LLM and 6B vision encoder, continually pretrained on 5T tokens including 2.5T scientific-domain tokens, with strong results across chemistry, materials, life science, and earth science benchmarks (2025)",Intern-S1,,,code,https://github.com/InternLM/Intern-S1,General Science Models
source_model_timesfm-google-research_06ec83a9c5,unknown,TimesFM (Google Research),,ai-boost/awesome-ai-for-science,foundation_models,source_link,,,https://github.com/google-research/timesfm,,,source_repo_link_audit,https://github.com/ai-boost/awesome-ai-for-science,candidate_model,"Source-derived model from ai-boost/awesome-ai-for-science README section 'General Science Models'. - TimesFM (Google Research) - Pretrained time series foundation model for long-horizon forecasting across diverse scientific domains including climate variables, biomedical signals, and physical observations; decoder-only Transformer architecture with strong zero-shot generalization (19.8K+ stars, Apache 2.0, 2024-2025)",TimesFM (Google Research),,,code,https://github.com/google-research/timesfm,General Science Models
source_model_chronos-amazon-science-neurips-2024_447c355fbb,unknown,"Chronos (Amazon Science, NeurIPS 2024)",,ai-boost/awesome-ai-for-science,foundation_models,source_link,,,https://github.com/amazon-science/chronos-forecasting,,,source_repo_link_audit,https://github.com/ai-boost/awesome-ai-for-science,candidate_model,"Source-derived model from ai-boost/awesome-ai-for-science README section 'General Science Models'. - Chronos (Amazon Science, NeurIPS 2024) - Pretrained time series foundation model for zero-shot forecasting across diverse scientific and real-world domains; tokenizes continuous time series into discrete bins to train transformer language models on large-scale corpora, achieving strong zero-shot generalization and competitive performance with task-specific supervised models on climate, energy, and health benchmarks (5.3K+ stars, Apache 2.0, 2024-2026)",,,,code,https://github.com/amazon-science/chronos-forecasting,General Science Models
source_model_chemgpt_33ddcf9f6b,unknown,ChemGPT,,ai-boost/awesome-ai-for-science,foundation_models,source_link,,,https://huggingface.co/ncfrey/ChemGPT-1.2B,,,source_repo_link_audit,https://github.com/ai-boost/awesome-ai-for-science,candidate_model,Source-derived model from ai-boost/awesome-ai-for-science README section 'Domain-Specific Models'. - ChemGPT - Chemistry-focused language model,ChemGPT,,,weights,https://huggingface.co/ncfrey/ChemGPT-1.2B,Domain-Specific Models
source_model_open-government-licence_52195a537d,unknown,Open Government Licence,,jaychempan/Awesome-LWMs,foundation_models,source_link,,,https://huggingface.co/ECCC-ASTD-MRD/geml/blob/main/LICENSE.txt,,,source_repo_link_audit,https://github.com/jaychempan/Awesome-LWMs,candidate_model,Source-derived model from jaychempan/Awesome-LWMs README section '🗂️ LWMs Lists'. | GEML | Environment and Climate Change Canada | 2025.06 | - | [[Documentation]](https://eccc-msc.github.io/open-data/msc-data/nwp_gdps/readme_gdps-geml-datamart_en/)[[Hugging Face]](https://huggingface.co/ECCC-ASTD-MRD/geml) | [[Apache 2.0]](https://github.com/csubich/graphcast/blob/graphcast_train/LICENSE) | Open Government Licence,Open Government Licence,,,weights,https://huggingface.co/ECCC-ASTD-MRD/geml/blob/main/LICENSE.txt,🗂️ LWMs Lists
source_model_pathfinder_8b11f303f2,unknown,PathFinder,,satellite-image-deep-learning/techniques,foundation_models,source_link,,,https://github.com/Oraegbuayomide10/PathFinder,,,source_repo_link_audit,https://github.com/satellite-image-deep-learning/techniques,candidate_model,Source-derived model from satellite-image-deep-learning/techniques README section 'Segmentation - Roads & sidewalks'. - PathFinder -> A Foundation Model for Road Mapping in Support of United Nations Humanitarian Affairs,PathFinder,,,code,https://github.com/Oraegbuayomide10/PathFinder,Segmentation - Roads & sidewalks
source_model_small-boat-detector_64ae307108,unknown,small-boat-detector,,satellite-image-deep-learning/techniques,foundation_models,source_link,,,https://github.com/swricci/small-boat-detector,,,source_repo_link_audit,https://github.com/satellite-image-deep-learning/techniques,candidate_model,"Source-derived model from satellite-image-deep-learning/techniques README section 'Object detection - Ships, boats, vessels & wake'. - small-boat-detector -> Trained yolo v3 model weights and configuration file to detect small boats in satellite imagery",small-boat-detector,,,code,https://github.com/swricci/small-boat-detector,"Object detection - Ships, boats, vessels & wake"
source_model_pixelverse_9072702238,unknown,pixelverse,,satellite-image-deep-learning/techniques,foundation_models,source_link,,,https://github.com/developmentseed/pixelverse,,,source_repo_link_audit,https://github.com/satellite-image-deep-learning/techniques,candidate_model,"Source-derived model from satellite-image-deep-learning/techniques README section 'Autoencoders, dimensionality reduction, image embeddings & similarity search'. - pixelverse -> Cloud native tooling to generate and store pixelwise geospatial foundation model embeddings.",pixelverse,,,code,https://github.com/developmentseed/pixelverse,"Autoencoders, dimensionality reduction, image embeddings & similarity search"
source_model_earthpt_06056571d3,unknown,EarthPT,,satellite-image-deep-learning/techniques,foundation_models,source_link,,,https://github.com/aspiaspace/earthPT,,,source_repo_link_audit,https://github.com/satellite-image-deep-learning/techniques,candidate_model,Source-derived model from satellite-image-deep-learning/techniques README section 'Foundational models'. - EarthPT -> A time series foundation model for Earth Observation,EarthPT,,,code,https://github.com/aspiaspace/earthPT,Foundational models
source_model_seamo_a4ee2864f6,unknown,SeaMo,,satellite-image-deep-learning/techniques,foundation_models,source_link,,,https://github.com/danfenghong/Information_Fusion_SeaMo,,,source_repo_link_audit,https://github.com/satellite-image-deep-learning/techniques,candidate_model,Source-derived model from satellite-image-deep-learning/techniques README section 'Foundational models'. - SeaMo -> A Season-Aware Multimodal Foundation Model for Remote Sensing,SeaMo,,,code,https://github.com/danfenghong/Information_Fusion_SeaMo,Foundational models
source_model_prithvi-foundation-model_b4cb786d57,unknown,Prithvi foundation model,,satellite-image-deep-learning/techniques,foundation_models,source_link,,,https://github.com/NASA-IMPACT/hls-foundation-os,,,source_repo_link_audit,https://github.com/satellite-image-deep-learning/techniques,candidate_model,Source-derived model from satellite-image-deep-learning/techniques README section 'Foundational models'. - Prithvi foundation model -> also see the Baseline Model for Segmentation,Prithvi foundation model,,,code,https://github.com/NASA-IMPACT/hls-foundation-os,Foundational models
source_model_baseline-model-for-segmentation_273a08f305,unknown,Baseline Model for Segmentation,,satellite-image-deep-learning/techniques,foundation_models,source_link,,,https://github.com/ClarkCGA/multi-temporal-crop-classification-baseline,,,source_repo_link_audit,https://github.com/satellite-image-deep-learning/techniques,candidate_model,Source-derived model from satellite-image-deep-learning/techniques README section 'Foundational models'. - Prithvi foundation model -> also see the Baseline Model for Segmentation,Baseline Model for Segmentation,,,code,https://github.com/ClarkCGA/multi-temporal-crop-classification-baseline,Foundational models
source_model_rsbuilding_2183b7ecbe,unknown,RSBuilding,,satellite-image-deep-learning/techniques,foundation_models,source_link,,,https://github.com/Meize0729/RSBuilding,,,source_repo_link_audit,https://github.com/satellite-image-deep-learning/techniques,candidate_model,Source-derived model from satellite-image-deep-learning/techniques README section 'Foundational models'. - RSBuilding -> Towards General Remote Sensing Image Building Extraction and Change Detection with Foundation Model,RSBuilding,,,code,https://github.com/Meize0729/RSBuilding,Foundational models
source_model_alphaearth-foundations_800bb70934,unknown,alphaearth-foundations,,satellite-image-deep-learning/techniques,foundation_models,source_link,,,https://github.com/Brayden-Zhang/alphaearth-foundations,,,source_repo_link_audit,https://github.com/satellite-image-deep-learning/techniques,candidate_model,Source-derived model from satellite-image-deep-learning/techniques README section 'Foundational models'. - alphaearth-foundations -> A PyTorch implementation of the AlphaEarth geospatial foundation model from Google DeepMind.,alphaearth-foundations,,,code,https://github.com/Brayden-Zhang/alphaearth-foundations,Foundational models
source_model_landsegmenter_dd5003a12e,unknown,LandSegmenter,,satellite-image-deep-learning/techniques,foundation_models,source_link,,,https://github.com/zhu-xlab/LandSegmenter,,,source_repo_link_audit,https://github.com/satellite-image-deep-learning/techniques,candidate_model,Source-derived model from satellite-image-deep-learning/techniques README section 'Foundational models'. - LandSegmenter -> Towards a Flexible Foundation Model for Land Use and Land Cover Mapping,LandSegmenter,,,code,https://github.com/zhu-xlab/LandSegmenter,Foundational models
source_model_muse-os_3786691157,unknown,MUSE_OS,,protontypes/open-sustainable-technology,foundation_models,source_link,,,https://github.com/EnergySystemsModellingLab/MUSE_OS,,,source_repo_link_audit,https://github.com/protontypes/open-sustainable-technology,candidate_model,Source-derived model from protontypes/open-sustainable-technology README section 'Energy System Modeling Frameworks'. - MUSE_OS - A open source agent-based modelling environment that can be used to simulate change in an energy system over time.,MUSE_OS,,,code,https://github.com/EnergySystemsModellingLab/MUSE_OS,Energy System Modeling Frameworks
source_model_assume_c09bbc7ac2,unknown,ASSUME,,protontypes/open-sustainable-technology,foundation_models,source_link,,,https://github.com/assume-framework/assume,,,source_repo_link_audit,https://github.com/protontypes/open-sustainable-technology,candidate_model,"Source-derived model from protontypes/open-sustainable-technology README section 'Energy Markets'. - ASSUME - An open-source toolbox for agent-based simulations of European electricity markets, with a primary focus on the German market setup.",ASSUME,,,code,https://github.com/assume-framework/assume,Energy Markets
